age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,521,6,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,862,3,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,169,2,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,319,2,999,1,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,67,4,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,75,7,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,674,2,999,1,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,209,5,999,1,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,185,2,999,1,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,211,2,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,203,2,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,205,2,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
47,nan,nan,nan,nan,nan,nan,nan,nan,nan,469,2,999,1,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,523,1,999,1,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,7,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,371,2,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,52,3,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
55,nan,nan,nan,nan,nan,nan,nan,nan,nan,475,2,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,233,2,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,672,2,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,328,3,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,1085,3,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,118,3,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,102,5,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,206,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,176,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,370,3,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,278,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,111,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,275,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,320,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,305,5,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,259,2,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,399,2,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
26,nan,nan,nan,nan,nan,nan,nan,nan,nan,165,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
27,nan,nan,nan,nan,nan,nan,nan,nan,nan,126,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,189,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,193,1,999,1,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,1,6,1,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,418,3,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,408,2,999,1,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,74,8,999,1,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,195,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,221,1,999,2,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,84,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,368,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,305,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,614,1,999,0,nan,-1.8,92.893,-46.2,1.344,5099.1,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,7,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,104,2,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,142,3,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,55,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,11,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,199,7,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,105,4,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,148,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,88,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,87,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,54,1,999,2,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,201,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,206,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
52,nan,nan,nan,nan,nan,nan,nan,nan,nan,451,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,147,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,121,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
54,nan,nan,nan,nan,nan,nan,nan,nan,nan,303,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,78,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,438,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,219,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,210,2,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,113,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,241,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
51,nan,nan,nan,nan,nan,nan,nan,nan,nan,194,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,814,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
47,nan,nan,nan,nan,nan,nan,nan,nan,nan,327,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,224,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,275,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,257,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,248,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,207,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,197,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,653,1,11,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,197,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,87,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,207,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
58,nan,nan,nan,nan,nan,nan,nan,nan,nan,327,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,215,3,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,62,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,293,1,11,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,334,2,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,372,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,345,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,473,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,133,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,285,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,3,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,26,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,731,1,10,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,488,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,401,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,38,1,999,2,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
29,nan,nan,nan,nan,nan,nan,nan,nan,nan,74,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,293,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,473,4,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
25,nan,nan,nan,nan,nan,nan,nan,nan,nan,219,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,14,11,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
50,nan,nan,nan,nan,nan,nan,nan,nan,nan,178,5,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,362,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,343,3,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
27,nan,nan,nan,nan,nan,nan,nan,nan,nan,152,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,403,4,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,767,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,236,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
55,nan,nan,nan,nan,nan,nan,nan,nan,nan,249,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,227,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,2,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,139,6,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
53,nan,nan,nan,nan,nan,nan,nan,nan,nan,595,5,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,142,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,376,2,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,160,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
54,nan,nan,nan,nan,nan,nan,nan,nan,nan,132,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,438,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,94,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,222,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
40,nan,nan,nan,nan,nan,nan,nan,nan,nan,954,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,403,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,106,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,848,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,304,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,439,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,119,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,36,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,644,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,9,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,145,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,19,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,272,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,177,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,90,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,125,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,339,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,153,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,530,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,291,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
28,nan,nan,nan,nan,nan,nan,nan,nan,nan,223,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,208,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,54,2,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,503,2,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,174,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,95,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,465,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,257,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,168,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,404,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
27,nan,nan,nan,nan,nan,nan,nan,nan,nan,253,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,147,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,153,1,999,2,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,128,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
27,nan,nan,nan,nan,nan,nan,nan,nan,nan,274,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
44,nan,nan,nan,nan,nan,nan,nan,nan,nan,278,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
51,nan,nan,nan,nan,nan,nan,nan,nan,nan,55,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
25,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
49,nan,nan,nan,nan,nan,nan,nan,nan,nan,115,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,366,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
30,nan,nan,nan,nan,nan,nan,nan,nan,nan,129,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,90,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
28,nan,nan,nan,nan,nan,nan,nan,nan,nan,576,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
25,nan,nan,nan,nan,nan,nan,nan,nan,nan,209,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,597,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
45,nan,nan,nan,nan,nan,nan,nan,nan,nan,274,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
41,nan,nan,nan,nan,nan,nan,nan,nan,nan,195,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,188,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
37,nan,nan,nan,nan,nan,nan,nan,nan,nan,177,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,137,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
38,nan,nan,nan,nan,nan,nan,nan,nan,nan,42,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,305,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,162,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,151,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,340,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,109,1,12,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
26,nan,nan,nan,nan,nan,nan,nan,nan,nan,209,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,170,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
47,nan,nan,nan,nan,nan,nan,nan,nan,nan,569,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,597,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,274,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,984,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
31,nan,nan,nan,nan,nan,nan,nan,nan,nan,234,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,156,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,339,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,205,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,124,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
42,nan,nan,nan,nan,nan,nan,nan,nan,nan,597,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
43,nan,nan,nan,nan,nan,nan,nan,nan,nan,226,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,143,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
35,nan,nan,nan,nan,nan,nan,nan,nan,nan,181,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
46,nan,nan,nan,nan,nan,nan,nan,nan,nan,96,2,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,164,5,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
48,nan,nan,nan,nan,nan,nan,nan,nan,nan,238,3,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
57,nan,nan,nan,nan,nan,nan,nan,nan,nan,236,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
39,nan,nan,nan,nan,nan,nan,nan,nan,nan,158,2,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
33,nan,nan,nan,nan,nan,nan,nan,nan,nan,26,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
20,nan,nan,nan,nan,nan,nan,nan,nan,nan,159,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
34,nan,nan,nan,nan,nan,nan,nan,nan,nan,338,4,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
36,nan,nan,nan,nan,nan,nan,nan,nan,nan,187,1,999,1,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
32,nan,nan,nan,nan,nan,nan,nan,nan,nan,159,1,999,0,nan,-1.8,92.893,-46.2,1.334,5099.1,nan
